"Year","Province","Normalization","Value"
1926,"Manitoba","Dollars Per Capita ($)",2.33427632608355
1926,"New Brunswick","Dollars Per Capita ($)",1.68375252525253
1926,"Nova Scotia","Dollars Per Capita ($)",1.28512815533981
1926,"Ontario","Dollars Per Capita ($)",0.835133204816231
1926,"Prince Edward Island","Dollars Per Capita ($)",4.39002298850575
1926,"Quebec","Dollars Per Capita ($)",0.866753735643222
1926,"Saskatchewan","Dollars Per Capita ($)",2.47663701718046
1927,"Alberta","Dollars Per Capita ($)",2.59690679304897
1927,"British Columbia","Dollars Per Capita ($)",1.18590048154093
1927,"Manitoba","Dollars Per Capita ($)",2.29160675883257
1927,"New Brunswick","Dollars Per Capita ($)",3.18282914572864
1927,"Nova Scotia","Dollars Per Capita ($)",2.9841572815534
1927,"Ontario","Dollars Per Capita ($)",0.820941907424666
1927,"Prince Edward Island","Dollars Per Capita ($)",5.82680459770115
1927,"Quebec","Dollars Per Capita ($)",0.849235980429055
1927,"Saskatchewan","Dollars Per Capita ($)",2.41685493460166
1928,"Alberta","Dollars Per Capita ($)",2.51851519756839
1928,"British Columbia","Dollars Per Capita ($)",1.15260062402496
1928,"Manitoba","Dollars Per Capita ($)",2.25935843373494
1928,"New Brunswick","Dollars Per Capita ($)",3.1590174563591
1928,"Nova Scotia","Dollars Per Capita ($)",2.9841572815534
1928,"Ontario","Dollars Per Capita ($)",0.806165954850519
1928,"Prince Edward Island","Dollars Per Capita ($)",5.76059090909091
1928,"Quebec","Dollars Per Capita ($)",0.831093922651934
1928,"Saskatchewan","Dollars Per Capita ($)",2.37579466357309
1929,"Alberta","Dollars Per Capita ($)",2.30509502923977
1929,"British Columbia","Dollars Per Capita ($)",1.12111836115326
1929,"Manitoba","Dollars Per Capita ($)",2.22834711964549
1929,"New Brunswick","Dollars Per Capita ($)",3.13555940594059
1929,"Nova Scotia","Dollars Per Capita ($)",2.9841572815534
1929,"Ontario","Dollars Per Capita ($)",0.792625074985003
1929,"Prince Edward Island","Dollars Per Capita ($)",5.76059090909091
1929,"Quebec","Dollars Per Capita ($)",0.814004329004329
1929,"Saskatchewan","Dollars Per Capita ($)",2.33668742921857
1930,"Alberta","Dollars Per Capita ($)",4.62118502824859
1930,"British Columbia","Dollars Per Capita ($)",3.98765976331361
1930,"Manitoba","Dollars Per Capita ($)",5.67284179970972
1930,"New Brunswick","Dollars Per Capita ($)",4.36149261083744
1930,"Nova Scotia","Dollars Per Capita ($)",4.53081906614786
1930,"Ontario","Dollars Per Capita ($)",3.2047897223863
1930,"Prince Edward Island","Dollars Per Capita ($)",6.84013636363636
1930,"Quebec","Dollars Per Capita ($)",1.96404247787611
1930,"Saskatchewan","Dollars Per Capita ($)",4.66582059800664
1931,"Alberta","Dollars Per Capita ($)",7.11054401312192
1931,"British Columbia","Dollars Per Capita ($)",7.92455422727927
1931,"Manitoba","Dollars Per Capita ($)",8.23698614483645
1931,"New Brunswick","Dollars Per Capita ($)",5.03684468397844
1931,"Nova Scotia","Dollars Per Capita ($)",5.08354329173167
1931,"Ontario","Dollars Per Capita ($)",5.37724655418597
1931,"Prince Edward Island","Dollars Per Capita ($)",7.2265
1931,"Quebec","Dollars Per Capita ($)",2.79299196437889
1931,"Saskatchewan","Dollars Per Capita ($)",12.0627088305489
1932,"Alberta","Dollars Per Capita ($)",5.23896351351351
1932,"British Columbia","Dollars Per Capita ($)",7.52667609618105
1932,"Manitoba","Dollars Per Capita ($)",6.83402836879433
1932,"New Brunswick","Dollars Per Capita ($)",3.65468599033816
1932,"Nova Scotia","Dollars Per Capita ($)",4.04480924855491
1932,"Ontario","Dollars Per Capita ($)",5.21904434206738
1932,"Prince Edward Island","Dollars Per Capita ($)",5.97676404494382
1932,"Quebec","Dollars Per Capita ($)",2.34017572649573
1932,"Saskatchewan","Dollars Per Capita ($)",9.87864285714286
1933,"Alberta","Dollars Per Capita ($)",5.65644546933333
1933,"British Columbia","Dollars Per Capita ($)",7.78618543514644
1933,"Manitoba","Dollars Per Capita ($)",7.86056647316384
1933,"New Brunswick","Dollars Per Capita ($)",4.50128878281623
1933,"Nova Scotia","Dollars Per Capita ($)",5.31247238095238
1933,"Ontario","Dollars Per Capita ($)",6.51451439920273
1933,"Prince Edward Island","Dollars Per Capita ($)",6.73257777777778
1933,"Quebec","Dollars Per Capita ($)",3.66386742934051
1933,"Saskatchewan","Dollars Per Capita ($)",6.67765928293736
1934,"Alberta","Dollars Per Capita ($)",5.62184287335092
1934,"British Columbia","Dollars Per Capita ($)",7.37486800962861
1934,"Manitoba","Dollars Per Capita ($)",7.68830456558533
1934,"New Brunswick","Dollars Per Capita ($)",4.06156028368794
1934,"Nova Scotia","Dollars Per Capita ($)",6.13219774011299
1934,"Ontario","Dollars Per Capita ($)",6.07889825902935
1934,"Prince Edward Island","Dollars Per Capita ($)",8.42332601098901
1934,"Quebec","Dollars Per Capita ($)",2.9635324933687
1934,"Saskatchewan","Dollars Per Capita ($)",12.1207225215517
1935,"Alberta","Dollars Per Capita ($)",6.19338431372549
1935,"British Columbia","Dollars Per Capita ($)",7.51954076086956
1935,"Manitoba","Dollars Per Capita ($)",9.91328873239437
1935,"New Brunswick","Dollars Per Capita ($)",6.19869158878505
1935,"Nova Scotia","Dollars Per Capita ($)",9.10228917910448
1935,"Ontario","Dollars Per Capita ($)",7.6614041958042
1935,"Prince Edward Island","Dollars Per Capita ($)",11.8156739130435
1935,"Quebec","Dollars Per Capita ($)",3.3022616944717
1935,"Saskatchewan","Dollars Per Capita ($)",13.3733924731183
1936,"Alberta","Dollars Per Capita ($)",7.47914466873706
1936,"British Columbia","Dollars Per Capita ($)",9.27792807300054
1936,"Manitoba","Dollars Per Capita ($)",11.4730764904387
1936,"New Brunswick","Dollars Per Capita ($)",7.07231408775981
1936,"Nova Scotia","Dollars Per Capita ($)",8.83811602209945
1936,"Ontario","Dollars Per Capita ($)",7.12883677714603
1936,"Prince Edward Island","Dollars Per Capita ($)",11.9082258064516
1936,"Quebec","Dollars Per Capita ($)",4.58016457983736
1936,"Saskatchewan","Dollars Per Capita ($)",14.0005872249061
1937,"Alberta","Dollars Per Capita ($)",7.25834149484536
1937,"British Columbia","Dollars Per Capita ($)",8.21038735177866
1937,"Manitoba","Dollars Per Capita ($)",10.5068797202797
1937,"New Brunswick","Dollars Per Capita ($)",7.78237299771167
1937,"Nova Scotia","Dollars Per Capita ($)",7.94066848816029
1937,"Ontario","Dollars Per Capita ($)",5.37239730547154
1937,"Prince Edward Island","Dollars Per Capita ($)",10.1890860215054
1937,"Quebec","Dollars Per Capita ($)",5.84709837631328
1937,"Saskatchewan","Dollars Per Capita ($)",14.7288904555315
1938,"Alberta","Dollars Per Capita ($)",6.24868886043534
1938,"British Columbia","Dollars Per Capita ($)",7.28104
1938,"Manitoba","Dollars Per Capita ($)",9.01503611111111
1938,"New Brunswick","Dollars Per Capita ($)",7.76803167420814
1938,"Nova Scotia","Dollars Per Capita ($)",7.59476396396396
1938,"Ontario","Dollars Per Capita ($)",5.43446868191721
1938,"Prince Edward Island","Dollars Per Capita ($)",9.80379787234043
1938,"Quebec","Dollars Per Capita ($)",4.83948947533773
1938,"Saskatchewan","Dollars Per Capita ($)",11.3202363238512
1939,"Alberta","Dollars Per Capita ($)",6.06945674300254
1939,"British Columbia","Dollars Per Capita ($)",8.41811237373737
1939,"Manitoba","Dollars Per Capita ($)",9.12926859504132
1939,"New Brunswick","Dollars Per Capita ($)",8.40721476510067
1939,"Nova Scotia","Dollars Per Capita ($)",7.73007130124777
1939,"Ontario","Dollars Per Capita ($)",5.51012513484358
1939,"Prince Edward Island","Dollars Per Capita ($)",9.57536170212766
1939,"Quebec","Dollars Per Capita ($)",4.86407523219814
1939,"Saskatchewan","Dollars Per Capita ($)",9.84673289183223
1940,"Alberta","Dollars Per Capita ($)",5.17144303797468
1940,"British Columbia","Dollars Per Capita ($)",6.31168571428571
1940,"Manitoba","Dollars Per Capita ($)",7.75139972527472
1940,"New Brunswick","Dollars Per Capita ($)",7.68484513274336
1940,"Nova Scotia","Dollars Per Capita ($)",7.15416344463972
1940,"Ontario","Dollars Per Capita ($)",4.25676060848679
1940,"Prince Edward Island","Dollars Per Capita ($)",9.40918947368421
1940,"Quebec","Dollars Per Capita ($)",4.0754014643075
1940,"Saskatchewan","Dollars Per Capita ($)",8.00057111111111
1941,"Alberta","Dollars Per Capita ($)",4.54148078372268
1941,"British Columbia","Dollars Per Capita ($)",5.08175715333822
1941,"Manitoba","Dollars Per Capita ($)",6.32659586131287
1941,"New Brunswick","Dollars Per Capita ($)",7.23477918670748
1941,"Nova Scotia","Dollars Per Capita ($)",6.99929238754325
1941,"Ontario","Dollars Per Capita ($)",3.47701903529847
1941,"Prince Edward Island","Dollars Per Capita ($)",9.18036842105263
1941,"Quebec","Dollars Per Capita ($)",2.98769771001531
1941,"Saskatchewan","Dollars Per Capita ($)",6.33105245535714
1942,"Alberta","Dollars Per Capita ($)",10.0610824742268
1942,"British Columbia","Dollars Per Capita ($)",21.3316091954023
1942,"Manitoba","Dollars Per Capita ($)",14.3700276243094
1942,"New Brunswick","Dollars Per Capita ($)",15.0836206896552
1942,"Nova Scotia","Dollars Per Capita ($)",11.5197969543147
1942,"Ontario","Dollars Per Capita ($)",12.6570803295572
1942,"Prince Edward Island","Dollars Per Capita ($)",15.4855555555556
1942,"Quebec","Dollars Per Capita ($)",10.2692920353982
1942,"Saskatchewan","Dollars Per Capita ($)",12.2672169811321
1943,"Alberta","Dollars Per Capita ($)",10.3286624203822
1943,"British Columbia","Dollars Per Capita ($)",19.0157777777778
1943,"Manitoba","Dollars Per Capita ($)",13.5381742738589
1943,"New Brunswick","Dollars Per Capita ($)",15.0434125269978
1943,"Nova Scotia","Dollars Per Capita ($)",11.2706270627063
1943,"Ontario","Dollars Per Capita ($)",13.4448786717752
1943,"Prince Edward Island","Dollars Per Capita ($)",15.6494505494505
1943,"Quebec","Dollars Per Capita ($)",10.367515186578
1943,"Saskatchewan","Dollars Per Capita ($)",13.4743436754177
1944,"Alberta","Dollars Per Capita ($)",10.4875
1944,"British Columbia","Dollars Per Capita ($)",18.5730686695279
1944,"Manitoba","Dollars Per Capita ($)",14.5081155433287
1944,"New Brunswick","Dollars Per Capita ($)",16.2993492407809
1944,"Nova Scotia","Dollars Per Capita ($)",11.9548281505728
1944,"Ontario","Dollars Per Capita ($)",13.3578349735049
1944,"Prince Edward Island","Dollars Per Capita ($)",16.0835164835165
1944,"Quebec","Dollars Per Capita ($)",10.3103428571429
1944,"Saskatchewan","Dollars Per Capita ($)",13.4038277511962
1945,"Alberta","Dollars Per Capita ($)",24.9733910891089
1945,"British Columbia","Dollars Per Capita ($)",18.4508956796628
1945,"Manitoba","Dollars Per Capita ($)",14.7083906464924
1945,"New Brunswick","Dollars Per Capita ($)",16.3064239828694
1945,"Nova Scotia","Dollars Per Capita ($)",12.0171243941842
1945,"Ontario","Dollars Per Capita ($)",12.583275
1945,"Prince Edward Island","Dollars Per Capita ($)",16.3489130434783
1945,"Quebec","Dollars Per Capita ($)",10.07
1945,"Saskatchewan","Dollars Per Capita ($)",13.6709483793517
1946,"Alberta","Dollars Per Capita ($)",15.1360468010953
1946,"British Columbia","Dollars Per Capita ($)",17.7404785643071
1946,"Manitoba","Dollars Per Capita ($)",15.1035905901775
1946,"New Brunswick","Dollars Per Capita ($)",26.0453974895397
1946,"Nova Scotia","Dollars Per Capita ($)",19.6574013157895
1946,"Ontario","Dollars Per Capita ($)",12.6344246274127
1946,"Prince Edward Island","Dollars Per Capita ($)",21.7478723404255
1946,"Quebec","Dollars Per Capita ($)",10.8786993662166
1946,"Saskatchewan","Dollars Per Capita ($)",14.274288459229
1947,"Alberta","Dollars Per Capita ($)",34.6671515151515
1947,"British Columbia","Dollars Per Capita ($)",24.3801724137931
1947,"Manitoba","Dollars Per Capita ($)",26.3110960757781
1947,"New Brunswick","Dollars Per Capita ($)",24.4422131147541
1947,"Nova Scotia","Dollars Per Capita ($)",23.3978861788618
1947,"Ontario","Dollars Per Capita ($)",12.6802681992337
1947,"Prince Edward Island","Dollars Per Capita ($)",26.3053191489362
1947,"Quebec","Dollars Per Capita ($)",11.7479514824798
1947,"Saskatchewan","Dollars Per Capita ($)",33.549043062201
1948,"Alberta","Dollars Per Capita ($)",24.6727166276347
1948,"British Columbia","Dollars Per Capita ($)",37.749168207024
1948,"Manitoba","Dollars Per Capita ($)",27.278418230563
1948,"New Brunswick","Dollars Per Capita ($)",30.5815261044177
1948,"Nova Scotia","Dollars Per Capita ($)",29.39328
1948,"Ontario","Dollars Per Capita ($)",6.30895906432749
1948,"Prince Edward Island","Dollars Per Capita ($)",35.2763440860215
1948,"Quebec","Dollars Per Capita ($)",6.70050158394931
1948,"Saskatchewan","Dollars Per Capita ($)",25.9664677804296
1949,"Alberta","Dollars Per Capita ($)",24.8587570621469
1949,"British Columbia","Dollars Per Capita ($)",27.7628032345013
1949,"Manitoba","Dollars Per Capita ($)",26.552179656539
1949,"New Brunswick","Dollars Per Capita ($)",31.6929133858268
1949,"Newfoundland and Labrador","Dollars Per Capita ($)",46.9565217391304
1949,"Nova Scotia","Dollars Per Capita ($)",30.8426073131955
1949,"Ontario","Dollars Per Capita ($)",8.58839652809502
1949,"Prince Edward Island","Dollars Per Capita ($)",38.2978723404255
1949,"Quebec","Dollars Per Capita ($)",8.75837197320969
1949,"Saskatchewan","Dollars Per Capita ($)",26.4423076923077
1950,"Alberta","Dollars Per Capita ($)",28.368017524644
1950,"British Columbia","Dollars Per Capita ($)",31.750219876869
1950,"Manitoba","Dollars Per Capita ($)",47.65625
1950,"New Brunswick","Dollars Per Capita ($)",36.328125
1950,"Newfoundland and Labrador","Dollars Per Capita ($)",59.8290598290598
1950,"Nova Scotia","Dollars Per Capita ($)",34.012539184953
1950,"Ontario","Dollars Per Capita ($)",9.6622679490047
1950,"Prince Edward Island","Dollars Per Capita ($)",46.875
1950,"Quebec","Dollars Per Capita ($)",9.59939531368103
1950,"Saskatchewan","Dollars Per Capita ($)",31.0924369747899
1951,"Alberta","Dollars Per Capita ($)",27.5678552421501
1951,"British Columbia","Dollars Per Capita ($)",31.5825609337453
1951,"Manitoba","Dollars Per Capita ($)",31.0367031551835
1951,"New Brunswick","Dollars Per Capita ($)",36.0674810936591
1951,"Newfoundland and Labrador","Dollars Per Capita ($)",57.830658550083
1951,"Nova Scotia","Dollars Per Capita ($)",34.2359165888578
1951,"Ontario","Dollars Per Capita ($)",9.48320863058987
1951,"Prince Edward Island","Dollars Per Capita ($)",43.6991869918699
1951,"Quebec","Dollars Per Capita ($)",8.67914293463521
1951,"Saskatchewan","Dollars Per Capita ($)",31.8624504027895
1952,"Alberta","Dollars Per Capita ($)",43.4737923946557
1952,"British Columbia","Dollars Per Capita ($)",47.3858921161826
1952,"Manitoba","Dollars Per Capita ($)",40.6015037593985
1952,"New Brunswick","Dollars Per Capita ($)",43.5361216730038
1952,"Newfoundland and Labrador","Dollars Per Capita ($)",60.427807486631
1952,"Nova Scotia","Dollars Per Capita ($)",38.8973966309342
1952,"Ontario","Dollars Per Capita ($)",31.077694235589
1952,"Prince Edward Island","Dollars Per Capita ($)",54
1952,"Quebec","Dollars Per Capita ($)",5.2707235265932
1952,"Saskatchewan","Dollars Per Capita ($)",39.7390272835113
1953,"Alberta","Dollars Per Capita ($)",39.3280632411067
1953,"British Columbia","Dollars Per Capita ($)",44.2307692307692
1953,"Manitoba","Dollars Per Capita ($)",40.0494437577256
1953,"New Brunswick","Dollars Per Capita ($)",42.7767354596623
1953,"Newfoundland and Labrador","Dollars Per Capita ($)",55.3524804177546
1953,"Nova Scotia","Dollars Per Capita ($)",37.7073906485671
1953,"Ontario","Dollars Per Capita ($)",31.7344667071443
1953,"Prince Edward Island","Dollars Per Capita ($)",49.5049504950495
1953,"Quebec","Dollars Per Capita ($)",5.78589833684704
1953,"Saskatchewan","Dollars Per Capita ($)",38.0952380952381
1954,"Alberta","Dollars Per Capita ($)",39.5458845789972
1954,"British Columbia","Dollars Per Capita ($)",45.5598455598456
1954,"Manitoba","Dollars Per Capita ($)",41.1907654921021
1954,"New Brunswick","Dollars Per Capita ($)",42.962962962963
1954,"Newfoundland and Labrador","Dollars Per Capita ($)",56.7088607594937
1954,"Nova Scotia","Dollars Per Capita ($)",39.0787518573551
1954,"Ontario","Dollars Per Capita ($)",33.2746823069404
1954,"Prince Edward Island","Dollars Per Capita ($)",50.4950495049505
1954,"Quebec","Dollars Per Capita ($)",5.46946216955333
1954,"Saskatchewan","Dollars Per Capita ($)",40.2061855670103
1955,"Alberta","Dollars Per Capita ($)",38.7717690192484
1955,"British Columbia","Dollars Per Capita ($)",43.5171385991058
1955,"Manitoba","Dollars Per Capita ($)",39.5709177592372
1955,"New Brunswick","Dollars Per Capita ($)",42.9616087751371
1955,"Newfoundland and Labrador","Dollars Per Capita ($)",55.9113300492611
1955,"Nova Scotia","Dollars Per Capita ($)",39.0922401171303
1955,"Ontario","Dollars Per Capita ($)",31.6179263197873
1955,"Prince Edward Island","Dollars Per Capita ($)",56
1955,"Quebec","Dollars Per Capita ($)",5.82244852778393
1955,"Saskatchewan","Dollars Per Capita ($)",39.749430523918
1956,"Alberta","Dollars Per Capita ($)",43.0950048971596
1956,"British Columbia","Dollars Per Capita ($)",54.2724347515195
1956,"Manitoba","Dollars Per Capita ($)",45.2941176470588
1956,"New Brunswick","Dollars Per Capita ($)",51.2080778939776
1956,"Newfoundland and Labrador","Dollars Per Capita ($)",58.7810166225006
